LAU2011Level2Code,LAU2011Level2Name,EurostatLAU2011Level2Code,NRSoldLAU2011Level2Code,LAU2011Level1Code,LAU2011Level1Name,EurostatLAU2011Level1Code,NRSoldLAU2011Level1Code,NUTS2008Level3Code,NUTS2008Level3Name,NRSoldNUTS2008Level3Code,NUTS2008Level2Code,NUTS2008Level2Name,NRSoldNUTS2008Level2Code,NUTS2008Level1Code,NUTS2008Level1Name
S31001057,Inverness Central,UKM6201006,6243106.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001058,Culloden,UKM6201007,6243107.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001059,Ardersier, Croy and Petty,UKM6201008,6243108.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001060,Loch Ness West,UKM6201009,6243109.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001061,Inverness West,UKM6201010,6243110.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001062,Canal,UKM6201011,6243111.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001063,Ballifeary,UKM6201012,6243112.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001064,Lochardil,UKM6201013,6243113.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001065,Hilton,UKM6201014,6243114.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001066,Milton,UKM6201015,6243115.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001067,Crown,UKM6201016,6243116.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001068,Raigmore,UKM6201017,6243117.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001069,Loch Ness East,UKM6201018,6243118.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001070,Culduthel,UKM6201019,6243119.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001071,Inshes,UKM6201020,6243120.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001072,Drumossie,UKM6201021,6243121.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001073,Westhill and Smithton,UKM6201022,6243122.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001074,Balloch,UKM6201023,6243123.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001075,Nairn Alltan,UKM6201024,6243124.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001076,Nairn Ninian,UKM6201025,6243125.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001077,Nairn Cawdor,UKM6201026,6243126.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001078,Nairn Auldearn,UKM6201027,6243127.00,S30000030,Inverness and Nairn,UKM6201,62431.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001079,Badenoch West,UKM6202001,6243401.00,S30000031,Badenoch and Strathspey,UKM6202,62434.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001080,Badenoch East,UKM6202002,6243402.00,S30000031,Badenoch and Strathspey,UKM6202,62434.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001081,Strathspey South,UKM6202003,6243403.00,S30000031,Badenoch and Strathspey,UKM6202,62434.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001082,Strathspey North East,UKM6202004,6243404.00,S30000031,Badenoch and Strathspey,UKM6202,62434.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001083,Grantown on Spey,UKM6202005,6243405.00,S30000031,Badenoch and Strathspey,UKM6202,62434.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001084,Forres East,UKM6203001,6243201.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001085,Forres Central,UKM6203002,6243202.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001086,Finderne,UKM6203003,6243203.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001087,Forres West and Altyre,UKM6203004,6243204.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001088,Heldon and Laich,UKM6203005,6243205.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001089,Rural Keith and Rothes,UKM6203006,6243206.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001090,Speyside,UKM6203007,6243207.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001091,Glenlivet,UKM6203008,6243208.00,S30000032,West Moray,UKM6203,62432.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001092,Elgin - Bishopmill West,UKM6204001,6243301.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001093,Elgin - Bishopmill East,UKM6204002,6243302.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001094,Elgin - Cathedral,UKM6204003,6243303.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001095,Elgin - Central West,UKM6204004,6243304.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001096,New Elgin West,UKM6204005,6243305.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001097,New Elgin East,UKM6204006,6243306.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001098,Finderne,UKM6204007,6243307.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001099,Burghsea,UKM6204008,6243308.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001100,Heldon and Laich,UKM6204009,6243309.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001101,Lossiemouth East,UKM6204010,6243310.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001102,Lossiemouth West,UKM6204011,6243311.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001103,Lhanbryde and Birnie,UKM6204012,6243312.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001104,Innes,UKM6204013,6243313.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001105,Lennox,UKM6204014,6243314.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001106,Buckie West,UKM6204015,6243315.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001107,Buckie Central,UKM6204016,6243316.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001108,Buckie East and Findochty,UKM6204017,6243317.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001109,Rathford,UKM6204018,6243318.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001110,Fife - Keith and Strathisla,UKM6204019,6243319.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001111,Keith,UKM6204020,6243320.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001112,Rural Keith and Rothes,UKM6204021,6243321.00,S30000033,North East Moray,UKM6204,62433.00,UKM62,Inverness & Nairn, Moray and Badenoch & Strathspey,624.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001113,Arran,UKM6301001,6203601.00,S30000034,Arran and Cumbrae,UKM6301,62036.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001114,Largs West and Cumbrae,UKM6301002,6203602.00,S30000034,Arran and Cumbrae,UKM6301,62036.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001115,Islay North, Jura and Colonsay,UKM6302001,6203701.00,S30000035,Argyll and Bute Islands,UKM6302,62037.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001116,Islay South,UKM6302002,6203702.00,S30000035,Argyll and Bute Islands,UKM6302,62037.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001117,Mull,UKM6302003,6203703.00,S30000035,Argyll and Bute Islands,UKM6302,62037.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001118,Tiree and Coll,UKM6302004,6203704.00,S30000035,Argyll and Bute Islands,UKM6302,62037.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001119,South Kintyre,UKM6303001,6203801.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001120,Campbeltown Central,UKM6303002,6203802.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001121,East Central Kintyre,UKM6303003,6203803.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001122,North and West Kintyre,UKM6303004,6203804.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001123,Knapdale,UKM6303005,6203805.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001124,Lochgilphead,UKM6303006,6203806.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001125,Craignish - Glenaray,UKM6303007,6203807.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001126,Awe,UKM6303008,6203808.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001127,Oban North,UKM6303009,6203809.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001128,Oban Central,UKM6303010,6203810.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001129,Oban South,UKM6303011,6203811.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001130,Ardconnel - Kilmore,UKM6303012,6203812.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001131,North Lorn,UKM6303013,6203813.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001132,Bute North,UKM6303014,6203814.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001133,Bute Central,UKM6303015,6203815.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001134,Bute South,UKM6303016,6203816.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001135,East Lochfyne,UKM6303017,6203817.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001136,Kirn and Hunter's Quay,UKM6303018,6203818.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001137,Ardenslate,UKM6303019,6203819.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001138,Milton,UKM6303020,6203820.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001139,Auchamore and Innellan,UKM6303021,6203821.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001140,Holy Loch,UKM6303022,6203822.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001141,Arrochar, Luss, Arden and Ardenconnel,UKM6303023,6203823.00,S30000036,Argyll and Islands,UKM6303,62038.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001142,Mallaig and Small Isles,UKM6304001,6203401.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001143,Kilmallie and Invergarry,UKM6304002,6203402.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001144,Claggan and Glen Spean,UKM6304003,6203403.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001145,Ardnamurchan and Morvern,UKM6304004,6203404.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001146,Caol,UKM6304005,6203405.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001147,Fort William North,UKM6304006,6203406.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001148,Fort William South,UKM6304007,6203407.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001149,Glencoe,UKM6304008,6203408.00,S30000037,Lochaber,UKM6304,62034.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001150,Snizort and Trotternish,UKM6305001,6203501.00,S30000038,Skye and Lochalsh,UKM6305,62035.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001151,Skye West,UKM6305002,6203502.00,S30000038,Skye and Lochalsh,UKM6305,62035.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001152,Portree,UKM6305003,6203503.00,S30000038,Skye and Lochalsh,UKM6305,62035.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001153,Skye Central,UKM6305004,6203504.00,S30000038,Skye and Lochalsh,UKM6305,62035.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001154,Kyle and Sleat,UKM6305005,6203505.00,S30000038,Skye and Lochalsh,UKM6305,62035.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001155,Kinlochshiel,UKM6305006,6203506.00,S30000038,Skye and Lochalsh,UKM6305,62035.00,UKM63,Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute,620.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001156,Port of Ness,UKM6400001,6213901.00,S30000039,Eilean Siar (Western Isles),UKM6400,62139.00,UKM64,Eilean Siar (Western Isles),621.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001157,Dell,UKM6400002,6213902.00,S30000039,Eilean Siar (Western Isles),UKM6400,62139.00,UKM64,Eilean Siar (Western Isles),621.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001158,Barvas and Arnol,UKM6400003,6213903.00,S30000039,Eilean Siar (Western Isles),UKM6400,62139.00,UKM64,Eilean Siar (Western Isles),621.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001159,Shawbost,UKM6400004,6213904.00,S30000039,Eilean Siar (Western Isles),UKM6400,62139.00,UKM64,Eilean Siar (Western Isles),621.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001160,Carloway,UKM6400005,6213905.00,S30000039,Eilean Siar (Western Isles),UKM6400,62139.00,UKM64,Eilean Siar (Western Isles),621.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
S31001161,Uig,UKM6400006,6213906.00,S30000039,Eilean Siar (Western Isles),UKM6400,62139.00,UKM64,Eilean Siar (Western Isles),621.00,UKM6,Highlands and Islands,6.00,UKM,Scotland
